generation,s0d0,s0d1,s0d2,s0d3,s1d0,s1d1,s1d2,s1d3,s2d0,s2d1,s2d2,s2d3,s3d0,s3d1,s3d2,s3d3,s4d0,s4d1,s4d2,s4d3,s5d0,s5d1,s5d2,s5d3,jsd_sym0,jsd_sym1,jsd_sym2,jsd_sym3,jsd_sym4,jsd_sym5,trajectory_jsd,contrast_01,contrast_02,contrast_03,contrast_04,contrast_05,contrast_12,contrast_13,contrast_14,contrast_15,contrast_23,contrast_24,contrast_25,contrast_34,contrast_35,contrast_45
6510,10122,0,0,0,22795,0,0,0,32085,0,0,0,30190,0,0,0,13376,0,0,0,33985,0,0,0,0.026584,0.018756,0.022924,0.039659,0.036552,0.024792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6520,13594,0,0,0,34696,0,0,0,49620,0,0,0,38207,0,0,0,16888,0,0,0,43058,0,0,0,0.009750,0.011446,0.011921,0.012680,0.014545,0.013707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6530,14461,0,0,0,30809,0,0,0,44450,0,0,0,46297,0,0,0,21114,0,0,0,50476,0,0,0,0.026420,0.019672,0.017432,0.040379,0.034441,0.020526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6540,16221,0,0,0,25209,0,0,0,42733,0,0,0,54972,0,0,0,25986,0,0,0,62868,0,0,0,0.025212,0.016275,0.019436,0.040306,0.041112,0.024834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6550,18863,0,0,0,52522,0,0,0,71596,0,0,0,40180,0,0,0,16452,0,0,0,44484,0,0,0,0.005396,0.008273,0.007631,0.016660,0.018200,0.007496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6560,16679,0,0,0,33513,0,0,0,48164,0,0,0,42826,0,0,0,20096,0,0,0,54272,0,0,0,0.011986,0.009100,0.010672,0.012227,0.011613,0.011894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6570,15402,0,0,0,51755,0,0,0,67987,0,0,0,45998,0,0,0,17974,0,0,0,50008,0,0,0,0.025743,0.036691,0.033978,0.049616,0.035155,0.029962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6580,15432,0,0,0,30607,0,0,0,47196,0,0,0,52017,0,0,0,20983,0,0,0,49800,0,0,0,0.018291,0.022185,0.018452,0.029074,0.026184,0.017491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6590,13651,0,0,0,26626,0,0,0,37782,0,0,0,37870,0,0,0,20683,0,0,0,50081,0,0,0,0.013068,0.008710,0.009607,0.014968,0.012924,0.012288,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6600,12082,0,0,0,39664,0,0,0,49916,0,0,0,35330,0,0,0,17197,0,0,0,37536,0,0,0,0.006892,0.006675,0.007123,0.016606,0.013676,0.009837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6610,20803,0,0,0,56253,0,0,0,70120,0,0,0,58118,0,0,0,24295,0,0,0,58918,0,0,0,0.030692,0.024112,0.021398,0.045927,0.042808,0.031622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6620,16130,0,0,0,34424,0,0,0,49392,0,0,0,43114,0,0,0,21386,0,0,0,44349,0,0,0,0.026033,0.021948,0.025283,0.054955,0.032717,0.021680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6630,10298,0,0,0,29292,0,0,0,37379,0,0,0,28931,0,0,0,15067,0,0,0,29963,0,0,0,0.011941,0.012921,0.015866,0.029635,0.020030,0.018468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6640,14023,0,0,0,31746,0,0,0,45844,0,0,0,40291,0,0,0,19045,0,0,0,39547,0,0,0,0.026475,0.023929,0.021943,0.058451,0.038954,0.028416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6650,18781,0,0,0,36123,0,0,0,54193,0,0,0,42481,0,0,0,22010,0,0,0,58649,0,0,0,0.007255,0.005806,0.005752,0.009355,0.011317,0.009466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6660,17476,0,0,0,35311,0,0,0,56077,0,0,0,39637,0,0,0,19524,0,0,0,46405,0,0,0,0.010405,0.010933,0.009454,0.011321,0.010198,0.011935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6670,17790,0,0,0,55607,0,0,0,73738,0,0,0,47712,0,0,0,19069,0,0,0,48221,0,0,0,0.021337,0.033473,0.029029,0.031886,0.029515,0.020890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6680,13261,0,0,0,47220,0,0,0,59358,0,0,0,42252,0,0,0,19934,0,0,0,47073,0,0,0,0.030442,0.034253,0.030156,0.039994,0.036588,0.022342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6690,16582,0,0,0,42589,0,0,0,64321,0,0,0,48448,0,0,0,21848,0,0,0,46743,0,0,0,0.029042,0.011955,0.014166,0.056013,0.051253,0.029217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6700,15803,0,0,0,37774,0,0,0,53189,0,0,0,46460,0,0,0,20742,0,0,0,48845,0,0,0,0.019539,0.020149,0.020321,0.043357,0.029603,0.020948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6710,11739,0,0,0,26377,0,0,0,36315,0,0,0,33613,0,0,0,14753,0,0,0,33155,0,0,0,0.025262,0.015345,0.013179,0.047526,0.044733,0.025542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6720,11720,0,0,0,38061,0,0,0,47039,0,0,0,42181,0,0,0,17944,0,0,0,48200,0,0,0,0.015354,0.014222,0.012162,0.024742,0.023818,0.016571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6730,18530,0,0,0,50799,0,0,0,62231,0,0,0,49011,0,0,0,22548,0,0,0,55560,0,0,0,0.018013,0.014570,0.015532,0.020153,0.016318,0.023462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6740,17829,0,0,0,45612,0,0,0,58939,0,0,0,40450,0,0,0,23610,0,0,0,47055,0,0,0,0.009841,0.011777,0.009384,0.015236,0.008942,0.008869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6750,13691,0,0,0,39533,0,0,0,52250,0,0,0,32917,0,0,0,18705,0,0,0,44260,0,0,0,0.010138,0.014847,0.011722,0.014133,0.014242,0.013824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6760,11889,0,0,0,24098,0,0,0,33936,0,0,0,38392,0,0,0,18417,0,0,0,38798,0,0,0,0.031298,0.021976,0.023983,0.067269,0.055589,0.030784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6770,14988,0,0,0,42274,0,0,0,48517,0,0,0,38875,0,0,0,19721,0,0,0,46506,0,0,0,0.014887,0.020819,0.020482,0.022302,0.022391,0.020415,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6780,12247,0,0,0,33447,0,0,0,39997,0,0,0,28868,0,0,0,12630,0,0,0,33353,0,0,0,0.012325,0.015570,0.014304,0.022614,0.014931,0.018241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6790,13568,0,0,0,24013,0,0,0,34611,0,0,0,39275,0,0,0,17002,0,0,0,35941,0,0,0,0.021256,0.012862,0.016965,0.059807,0.040404,0.025325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6800,17106,0,0,0,31715,0,0,0,46759,0,0,0,49987,0,0,0,23291,0,0,0,55972,0,0,0,0.015798,0.014624,0.018800,0.050830,0.037584,0.020884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6810,14712,0,0,0,36230,0,0,0,52125,0,0,0,47039,0,0,0,20790,0,0,0,58167,0,0,0,0.010621,0.010606,0.008303,0.015318,0.012601,0.011256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6820,22963,0,0,0,41150,0,0,0,62473,0,0,0,58524,0,0,0,26774,0,0,0,66898,0,0,0,0.021631,0.015644,0.019732,0.049111,0.039308,0.025581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6830,14102,0,0,0,45468,0,0,0,52692,0,0,0,35843,0,0,0,18287,0,0,0,41160,0,0,0,0.012749,0.012693,0.012615,0.015689,0.017958,0.014793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6840,13183,0,0,0,35589,0,0,0,50282,0,0,0,44466,0,0,0,18993,0,0,0,44627,0,0,0,0.026990,0.018740,0.020313,0.054315,0.048875,0.026231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6850,16802,0,0,0,53152,0,0,0,70903,0,0,0,40526,0,0,0,19610,0,0,0,48255,0,0,0,0.014022,0.024353,0.019587,0.041703,0.024131,0.017085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6860,16206,0,0,0,25094,0,0,0,39311,0,0,0,38379,0,0,0,19912,0,0,0,52943,0,0,0,0.018723,0.019799,0.022197,0.032326,0.028404,0.023006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6870,14855,0,0,0,26033,0,0,0,35861,0,0,0,41060,0,0,0,17680,0,0,0,46818,0,0,0,0.022232,0.015752,0.015527,0.042579,0.035450,0.015793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6880,16216,0,0,0,32888,0,0,0,50607,0,0,0,50890,0,0,0,20126,0,0,0,53300,0,0,0,0.017753,0.012372,0.014661,0.030388,0.026833,0.019855,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6890,16130,0,0,0,33648,0,0,0,42474,0,0,0,49708,0,0,0,21658,0,0,0,55523,0,0,0,0.037139,0.037580,0.029278,0.064523,0.051180,0.032389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6900,12390,0,0,0,31867,0,0,0,38646,0,0,0,30890,0,0,0,14323,0,0,0,37191,0,0,0,0.018103,0.022788,0.020240,0.036169,0.025363,0.019577,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6910,16579,0,0,0,33740,0,0,0,46271,0,0,0,39292,0,0,0,20737,0,0,0,48637,0,0,0,0.015555,0.015446,0.017393,0.022955,0.016603,0.018076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6920,17038,0,0,0,35707,0,0,0,44832,0,0,0,49746,0,0,0,21826,0,0,0,52058,0,0,0,0.039347,0.026121,0.028575,0.082620,0.049591,0.032531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6930,17229,0,0,0,36601,0,0,0,50699,0,0,0,44938,0,0,0,21720,0,0,0,45193,0,0,0,0.011840,0.009410,0.012305,0.020503,0.017671,0.016035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6940,13675,0,0,0,32212,0,0,0,40400,0,0,0,39415,0,0,0,19297,0,0,0,35806,0,0,0,0.020698,0.016514,0.021970,0.039704,0.029672,0.024141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6950,15164,0,0,0,35917,0,0,0,52455,0,0,0,47939,0,0,0,21202,0,0,0,49141,0,0,0,0.034927,0.025960,0.022944,0.073467,0.046993,0.032984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6960,14537,0,0,0,28734,0,0,0,44055,0,0,0,39574,0,0,0,19715,0,0,0,47144,0,0,0,0.015328,0.010943,0.011338,0.025580,0.016437,0.014453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6970,11855,0,0,0,39407,0,0,0,52268,0,0,0,33555,0,0,0,16379,0,0,0,39608,0,0,0,0.013462,0.018955,0.012933,0.018938,0.018299,0.013547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6980,21475,0,0,0,45740,0,0,0,64728,0,0,0,54229,0,0,0,23696,0,0,0,52427,0,0,0,0.032992,0.029689,0.029796,0.054777,0.044816,0.036097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6990,24291,0,0,0,65766,0,0,0,90812,0,0,0,65103,0,0,0,27089,0,0,0,64398,0,0,0,0.027117,0.021638,0.021791,0.053579,0.040095,0.021850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7000,14628,0,0,0,31488,0,0,0,36670,0,0,0,37578,0,0,0,16354,0,0,0,41107,0,0,0,0.021190,0.009155,0.012178,0.032358,0.028054,0.019610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7010,11468,0,0,0,23009,0,0,0,29957,0,0,0,30798,0,0,0,14797,0,0,0,30892,0,0,0,0.012219,0.011597,0.012262,0.037023,0.034195,0.019608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7020,15519,0,0,0,51109,0,0,0,67843,0,0,0,43497,0,0,0,17542,0,0,0,43689,0,0,0,0.023486,0.029994,0.030588,0.042935,0.040059,0.030422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7030,19396,0,0,0,43130,0,0,0,60911,0,0,0,55215,0,0,0,26848,0,0,0,64207,0,0,0,0.030016,0.032690,0.028642,0.055054,0.032693,0.025498,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7040,17994,0,0,0,36187,0,0,0,51955,0,0,0,52768,0,0,0,29228,0,0,0,57549,0,0,0,0.016404,0.012244,0.015092,0.040663,0.025139,0.017720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7050,14694,0,0,0,37317,0,0,0,50410,0,0,0,44014,0,0,0,21666,0,0,0,42989,0,0,0,0.011274,0.013288,0.012523,0.019795,0.020079,0.013370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7060,16085,0,0,0,34655,0,0,0,52201,0,0,0,34863,0,0,0,17386,0,0,0,43404,0,0,0,0.009007,0.008348,0.009467,0.016860,0.013915,0.009149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7070,18777,0,0,0,30069,0,0,0,44249,0,0,0,47648,0,0,0,26802,0,0,0,55336,0,0,0,0.014503,0.011885,0.012695,0.028911,0.020941,0.017748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7080,12757,0,0,0,22635,0,0,0,28761,0,0,0,42798,0,0,0,19722,0,0,0,43125,0,0,0,0.040796,0.020761,0.025577,0.079389,0.064070,0.029511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7090,18384,0,0,0,36005,0,0,0,50912,0,0,0,50948,0,0,0,23366,0,0,0,58653,0,0,0,0.018815,0.016431,0.018246,0.046990,0.047032,0.027427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7100,16581,0,0,0,34880,0,0,0,48540,0,0,0,46890,0,0,0,23541,0,0,0,55011,0,0,0,0.023169,0.027323,0.021730,0.037758,0.028025,0.022122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7110,12724,0,0,0,28676,0,0,0,46191,0,0,0,34524,0,0,0,18667,0,0,0,44167,0,0,0,0.011398,0.012666,0.013566,0.016859,0.011777,0.014145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7120,17924,0,0,0,48461,0,0,0,62842,0,0,0,41789,0,0,0,19117,0,0,0,42192,0,0,0,0.027375,0.029411,0.028329,0.033632,0.031411,0.017873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7130,21494,0,0,0,35406,0,0,0,48431,0,0,0,40922,0,0,0,21326,0,0,0,46493,0,0,0,0.016624,0.015480,0.013196,0.026887,0.025112,0.024989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7140,21014,0,0,0,64651,0,0,0,89230,0,0,0,58545,0,0,0,26660,0,0,0,64277,0,0,0,0.033814,0.039321,0.036453,0.043821,0.030877,0.030943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7150,11077,0,0,0,31527,0,0,0,38980,0,0,0,39090,0,0,0,17362,0,0,0,36762,0,0,0,0.022789,0.027297,0.025210,0.041834,0.039003,0.027876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7160,20009,0,0,0,47772,0,0,0,69607,0,0,0,47079,0,0,0,18149,0,0,0,46700,0,0,0,0.008107,0.019412,0.015018,0.015225,0.011943,0.013864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7170,18211,0,0,0,26008,0,0,0,38128,0,0,0,44978,0,0,0,20981,0,0,0,46260,0,0,0,0.024660,0.014734,0.018206,0.059703,0.041410,0.025554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7180,14829,0,0,0,33170,0,0,0,40170,0,0,0,41143,0,0,0,17762,0,0,0,33886,0,0,0,0.037466,0.028847,0.027204,0.079078,0.056870,0.034502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7190,14528,0,0,0,48987,0,0,0,64686,0,0,0,40171,0,0,0,17713,0,0,0,45009,0,0,0,0.018226,0.023765,0.020323,0.027078,0.020675,0.017411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7200,13301,0,0,0,37352,0,0,0,49041,0,0,0,37646,0,0,0,17979,0,0,0,35481,0,0,0,0.027306,0.029241,0.029800,0.042935,0.041202,0.030161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7210,14525,0,0,0,30068,0,0,0,45425,0,0,0,42238,0,0,0,21090,0,0,0,48190,0,0,0,0.010082,0.012195,0.010757,0.019030,0.013224,0.013577,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7220,12403,0,0,0,25034,0,0,0,37836,0,0,0,36194,0,0,0,18047,0,0,0,48623,0,0,0,0.015311,0.014244,0.011508,0.024951,0.025551,0.016820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7230,14806,0,0,0,36800,0,0,0,51779,0,0,0,36700,0,0,0,16649,0,0,0,37872,0,0,0,0.019947,0.023519,0.019741,0.033550,0.028994,0.016598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7240,18465,0,0,0,39002,0,0,0,54744,0,0,0,52174,0,0,0,21477,0,0,0,54844,0,0,0,0.038542,0.025558,0.030582,0.064061,0.053210,0.030614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7250,12223,0,0,0,24839,0,0,0,35648,0,0,0,36403,0,0,0,17102,0,0,0,44574,0,0,0,0.023597,0.021087,0.022847,0.060508,0.045234,0.019645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7260,16355,0,0,0,42296,0,0,0,61648,0,0,0,43450,0,0,0,20492,0,0,0,46192,0,0,0,0.015749,0.013850,0.016155,0.035835,0.023511,0.017935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7270,12777,0,0,0,42401,0,0,0,64397,0,0,0,39618,0,0,0,17536,0,0,0,43399,0,0,0,0.025383,0.017341,0.017567,0.044724,0.034051,0.024859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7280,14197,0,0,0,26225,0,0,0,42263,0,0,0,47821,0,0,0,20319,0,0,0,49557,0,0,0,0.020682,0.011968,0.014556,0.036808,0.042630,0.019472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7290,19937,0,0,0,34454,0,0,0,49580,0,0,0,46728,0,0,0,21710,0,0,0,50164,0,0,0,0.013405,0.020031,0.015610,0.024190,0.016574,0.016207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7300,12271,0,0,0,42670,0,0,0,50600,0,0,0,33806,0,0,0,15101,0,0,0,35528,0,0,0,0.010985,0.013418,0.013742,0.020729,0.020309,0.010087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7310,18587,0,0,0,38428,0,0,0,56793,0,0,0,56004,0,0,0,23091,0,0,0,64738,0,0,0,0.029901,0.030159,0.025495,0.052763,0.044514,0.034977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7320,13991,0,0,0,34696,0,0,0,51564,0,0,0,37903,0,0,0,17667,0,0,0,46447,0,0,0,0.011276,0.013722,0.015869,0.017454,0.014026,0.016409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
